,title,description,title_label,description_label
462,조폐공사  하반기 일반 고졸전형 신입직원 채용,한국조폐공사가  년도 하반기 일반 및 고졸전형 신입직원 채용형 인턴  채용 원서를 오는  일까지  조폐공사는 코로나  상황에 대응해 비대면 온라인 채용방식 확대 등 채용절차를 대폭 간소화  취업준비생들의 ,0,0
463,신입 구직자  명 중  명  취업스트레스 매우 높다 ,또 신입직 구직자 중 취업스트레스가 높다 매우높다  높은편  는 응답자도  로 절반이상으로 많았다  경력직 구직자 중 취업스트레스가 높다는 응답자도  매우높다  높은편  로 ,0,0
464, 저축은행  대졸신입 수시채용 온라인 설명회 진행,채용정보  취업 준비에 필요한 각종 정보와 팁을 제공할 예정이다  뿐만 아니라 인사담당자와의 실시간 채팅을 통해 채용에 대한 궁금점을 바로 해결할 수 있다  대졸신입 수시채용은 온라인으로 접수할 수 있으며 ,0,1
465, 신입사원 대 는 옛말 신입채용 지원자  는  대,신입사원의 나이가 많아지는 이유로 절반 이상 복수응답 이  취업난이 이어지고 있어서 라고 봤다  이어  스펙을 쌓느라 시간이 많이 걸려서   중고 신입이 늘어나서   지원자 눈높이가 ,1,1
466,신입 구직자    비정규직 취업 의향 ,뉴스토마토   신태현 기자   코로나  여파로 취업 시장이 얼어 붙으면서 신입 구직자 과반은 비정규직으로라도 취업을 원하는 것으로 나타났다  근무 형태의 눈높이를 낮춘만큼 급여 기대치도 낮아진 모양새였다 ,1,0
467, 저축은행  인원 전공 제한없다 대졸신입 수시채용 진행,뉴데일리 전상현 기자    저축은행이  년 대졸신입 수시채용  전형을 진행한다고  일 밝혔다  기업정보 채용정보 취업 준비에 필요한 각종 정보와 팁을 제공한다  인사담당자와의 실시간 채팅을 통해 채용에 ,0,1
468,스타트업 취업 의향 구직자 늘었다,잡코리아 관계자는  신입 취업을 준비하는  밀레니얼 구직자들에게 스타트업의 자유로운 근무분위기와 워라밸 보장 등 조건이 장점으로 다가온 것으로 보인다 고 설명했다  신입 구직자들이 스타트업 취업 시 ,0,1
469,서울 용산구  경비원 자격 취득부터 취업까지 원스톱 추진,서울 용산구 구청장 성장현 는  년 구 일자리기금 민관협력 지원사업일환으로 일반 경비원 신입교육  취업과정 참여자를 모집해 운영할 계획이라고  일 밝혔다  용산구 지역내 청년  중장년층과 경력단절 여성 ,1,1
470,대구경북 지역대 사활건 신입생 확보전,구미대는 신입생들의 취업과 창업을 연계한 진로설계장학금 제도를 도입해 많게는 등록금 전액을 지원하고 경운대는 신설학과인 항공물류학과 신입생들에게는  년간 수업료를 면제해 주기로 했습니다  이밖에 다른 ,0,0
471, 광양하이텍고등학교   년 신입생 모집,광양하이텍고 교장 강수원 가  월  일부터  일까지  년 신입생을 모집한다  광양하이텍고는 전국에  산업체 취업경쟁력을 확보해 중견 기술인으로서의 역량을 육성한다  지원 자격은  년  월 전라남도 소재 ,0,0
472, 후배들 일자리 책임집니다 덕수고  동문기업 취업박람회 개최,올해 취업박람회에는  개 동문기업이 참여해 현장에서 면접을 진행   여명을 신입사원으로 채용할 계획이다  덕수고등학교 출신 기업 인사업무담당 임원직이 이력서 자기소개서 작성 요령  면접 대비 방법 등 교육을 ,0,1
473,금감원  채용설명회는  유튜브 로 생생 취업 후기 전달 , 부에서는 금감원 채용담당자가 채용 절차와 모집요강  유의사항 등을 안내하고  부에서는 올해 입사한 신입직원  명이 취업 후기를 전달한다  이들 직원들의 직렬은 경영  경제  법학    등이며 실시간 채팅을 통해 ,1,1
474,홈플러스  슈퍼마켓 부문  익스프레스  초대졸 신입사원 공채,극심한 취업난을 겪고 있는 초대졸 취준생들의 일자리를 마련하기 위해 이 같은 신입사원 공개채용을 진행하게 됐다  신규채용 자체가 불투명한 유통업계의 사업환경 속에서도 성장하는 사업에는 과감히 인력을 ,1,0
475,현대모비스  하반기 신입 채용 돌입  실시간 소통 온라인 설명회 운영,해당 온라인 채용설명회는 취업 전문 사이트  잡플렉스 를 통해 참여할 수 있다  사이트 접속 후 실시간 영상 링크를 통해 시청 가능하다  영상은 하반기 신입 채용 주요 내용을 알려주는  채용정보 집 과 ,1,1
476,따뜻한 동행 토닥토닥  취업자들의 사후관리도 ,정남훈 교육체육과장은  따뜻한 동행 토닥토닥 멘토링사업은 신입 및 재 취업여성과 선배 취업여성들이 서로 소통하고 협력할 수 있는 기회의 장이 될 사업 이라면서  이 사업 추진을 통해 고용유지를 더욱 강화하고 ,1,1
477, 대졸 신입은  대 외환위기 때보다  살 많아져,인크루트 서미영 대표는  취업난으로 졸업을 미루는 대학생이 많아지고  구직 준비 기간이 길어지는 만큼 첫 취업 연령대가 높아지는 추세 라며  취업 후 다시 신입으로 입사하는 중고신입도 늘고 있어 나이가 ,0,1
478, 취업 한파 에 대졸 예정자  명 중  명만 정규직 취업 인문계는 더 심해, 명 중  명만이 정규직 신입 사원 자리를 찾는 취업 시장 한파가 계속되고 있는 모습이다  전공 계열별 취업 동향을 살펴보면 인문계열의 경우 정규직 취업률이 이공계열의 절반 이하에 불과했다  이번 조사에서 ,0,1
479, 대졸 신입은  대 외환위기때보다  살 높아져,서미영 인크루트 대표는  취업난으로 졸업을 미루는 대학생이 많아지고  구직 준비 기간이 길어지는 만큼 첫 취업 연령대가 높아지는 추세 라며  취업 후 다시 신입으로 입사하는 중고신입도 늘고 있어 나이가 ,0,1
480,롯데  디지털 전환 주도할  부문  신입 공채 ,롯데는 롯데정보통신 롯데홈쇼핑 롯데지알에스 롯데칠성음료  개사가 참여하는  부문 신입사원  롯데는 이번 채용과 관련해 인사 직무 담당자들이 취업 희망자들을 상담해주는  잡카페 를  월 중 온라인으로 ,1,1
481,광주은행   년 신입 행원  여명 공채,광주은행은 올해 신입 행원  여명을 뽑는다고  일 밝혔다  중견 년제 대졸 과 초급 행원 고졸 이며  광주은행은 전체 채용인원의   이상을 광주전남지역 출신으로 할당 선발해 지역의 취업난 해소에 이바지하고 ,0,0
482,강원도교육청  특성화고 신입생  명 모집,강원도교육청이 다음 달  월   일부터 특성화고 신입생  천  명을 특별전형과 일반 전형으로 구분해  강원도교육청은 직업계고의 전문 기술인 양성을 위해 직업계고 지원 취업 활성화 방안을 마련해 적극 지원할 ,0,0
483,이젠 신입도 수시채용이 대세  하반기 수시   공채  첫 역전 ,기업들은 그 이유로 경기침체에 코로나 악재까지 맞아 대규모 신입 채용을 할 여건이 안 된다고 입을 모았다   일 취업포털 인크루트가  곳의 상장사를 대상으로  년 하반기 대졸 신입사원 채용방식 을 ,0,1
484,공병영 충북도립대 총장 신입생 유치 팔 걷어,그는 도립대의 다양한 장학 제도와  만 원 미만의 저렴한 등록금 등을 알리고 대학이 운영하는 학과와 취업 전망 등을 소개했다  공 총장은 충북산업과학고와 옥천고  청주공업고 등을 잇달아 방문해 매년 신입생 ,0,1
485,신입사원  명 중  명  퇴사 고민 개월이면 결정, 일 취업포털 인크루트는 입사  년차 미만 신입사원  명을 대상으로  퇴사결심 시기 및 이유 에 대해 조사한 결과를 발표했다  설문에 참여한 신입사원 가운데  가 퇴사를 고민해봤다고 답했다  그 이유 ,0,0
486,기업  곳 중  곳  신입사원 연령 높아져   대 이상 채용한 기업도  ,취업 시장이 갈수록 얼어붙으면서 기업들의 신입사원 연령도 높아지는 것으로 나타났다  취업포털 사람인이 기업  개사를 대상으로  신입사원 연령 변화 를 조사한 결과   곳 중  곳 이 신입사원의 연령이 ,1,0
487,강원도교육청  특성화고 신입생  명 모집,강원도교육청이 다음 달  월   일부터 특성화고 신입생  천  명을 특별전형과 일반 전형으로 구분해  강원도교육청은 직업계고의 전문 기술인 양성을 위해 직업계고 지원 취업 활성화 방안을 마련해 적극 지원할 ,0,0
488,덕수고 동문 우수기업 취업박람회,졸업예정자 등을 대상으로 현장 면접을 진행해 신입사원도 채용한다   일 서울 성동구 덕수고등학교 강당에서 열린   덕수고 동문 우수기업 취업박람회 에서 졸업예정자들이 각 부스에서 현장 면접을 보고 있다 ,1,1
489, 노력 없어도 정규직  불공정 취업시장에 격분하는 고시촌 취준생들,노량진 학원가 거리에서 만난  세 조모씨는  대학 졸업하고 공기업만 준비하다  년이 넘었는데 단기 계약직만 해보고 정규직은 다 떨어졌다 라며  일반 기업에 신입으로 취업할 나이마저 놓쳐서 갈 곳도 없는데 인천공항 ,0,0
490,민형배 의원  산은 신입연봉  천 만원  금융공기업  위 ,같은 해 인크루트 자료를 보면 신입사원 예상 초임은 대기업  천 만원  중견기업  천 만원  중소기업  천 만원이었다  민 의원은  취업준비생에게  꿈의 직장 으로 불리는 금융 공공기관은 높은 임금만큼 ,0,1
491,  신입 경력  명 대규모 채용, 는 코로나 로 침체된 취업시장에 활력을 불어넣기 위해  급 신입직원  명   급 경력직원  명 등 총  명의 대규모 채용을 실시한다고  일 밝혔다  채용일정은  일 모집공고를 시작으로  월 일 월 일 원서 ,0,0
492, 대 그룹 중  곳만 상반기 신입공채 실시 ,현대 기아차그룹도 지난해부터 대졸공채를 없애고 수시채용을 하고 있다  서미영 인크루트 대표는  대기업들의 공채가 줄면서 신입사원들의 취업시장이 더욱 좁아질 전망 이라고 말했다 ,0,1
493, 이지 보고서  상반기 신입 취업 성공률  전년   ,잡코리아와 알바몬은 올 상반기 구직활동을 했던 대졸 신입직 구직자  명을 대상으로  년 상반기 대졸 신입직 취업 성공률 현황 에 대해 조사한 결과  이같이 나타났다고  일 밝혔다  조사에 따르면 취준생 ,1,0
494, 그룹  하반기 신입 공개 채용 온택트 방식, 는 주요 그룹들이 잇따라 공채를 축소 및 폐지하고 수시 채용으로 전환하는 등 취업준비생들이 극도의 취업난을 경험하고 있다는 점을 감안해 공개 채용을 결정했다   는 매년 하반기 신입사원 공개채용을 진행해 ,0,0
495,취업 가뭄이라는데  네이버 카카오  명 뽑는다,최악 취업난인데 개발자는 구인난 네이버는 다음 달  일부터 신입 개발자 공개 채용을 시작한다  상반기 공채를 포함하면 전체 채용 규모는 지난해와 비슷한  명이 될 것으로 보인다  네이버는  우수 인력이 많으면 ,1,0
496, 대 그룹 상반기 신입 공채 단 네 곳,서미영 인크루트 대표는  경기침체에다 코로나 여파로 대기업들의 공채가 줄면서 채용 규모 감소로 이어질 것이라는 우려가 나온다 며  신입사원들의 취업시장이 더욱 바늘구멍이 될 가능성이 커졌다 고 말했다 ,1,0
497,올해 신입구직자    취업재수 할 것 ,잡코리아 대표이사 윤병준 와 알바몬이 올해 취업활동을 한 신입직 구직자  명을 대상으로  취업재수 계획 에 대해 조사한 결과 올해 신입직 취업에 성공하지 못한 구직자  명 중  명에 이르는  가  취업 ,1,0
498,코로나 취업난에 구직자  명 중  명  비정규직이라도 취업할래 ,코로나 의 강타로 취업 시장이 얼어 붙으면서 신입 구직자 절반 이상은 비정규직으로라도 취업을 원하는 것으로 나타났다  구인구직 매칭 플랫폼 사람인 대표 김용환 이 신입 구직자  명을 대상으로 ,0,0
